Year	Sample	Keyword	Score	Sample	Keyword	Score
0.1_percent	2020	pfizer	3.6155	1_percent	please	3.4183
0.1_percent	2020	hospital	3.5834	1_percent	hospital	3.3742
0.1_percent	2020	hong	3.5267	1_percent	ncov	3.335
0.1_percent	2020	died	3.4892	1_percent	safe	3.3313
0.1_percent	2020	please	3.4554	1_percent	health	3.2825
0.1_percent	2020	hubei	3.424	1_percent	pfizer	3.241
0.1_percent	2020	sick	3.3867	1_percent	people	3.2295
0.1_percent	2020	australia	3.38	1_percent	sick	3.1952
0.1_percent	2020	via	3.364	1_percent	amid	3.188
0.1_percent	2020	health	3.3062	1_percent	hk	3.175
0.1_percent	2020	thanksgiving	3.2785	1_percent	cruise	3.1747
0.1_percent	2020	people	3.2765	1_percent	died	3.1163
0.1_percent	2020	safe	3.2702	1_percent	spreading	3.1077
0.1_percent	2020	exam	3.268	1_percent	relief	3.0647
0.1_percent	2020	relief	3.2442	1_percent	japan	3.0367
0.1_percent	2020	kong	3.239	1_percent	tests	3.0293
0.1_percent	2020	variant	3.219	1_percent	hong	3.0207
0.1_percent	2020	kobe	3.21	1_percent	die	2.9742
0.1_percent	2020	ncov	3.202	1_percent	sars	2.9632
0.1_percent	2020	sars	3.1896	1_percent	kobe	2.957
0.1_percent	2020	japan	3.116	1_percent	case	2.9537
0.1_percent	2020	lives	3.1131	1_percent	variant	2.908
0.1_percent	2020	case	3.105	1_percent	stop	2.9019
0.1_percent	2020	province	3.0937	1_percent	hospitals	2.8988
0.1_percent	2020	deadly	3.0888	1_percent	deadly	2.8981
0.1_percent	2020	iran	3.08	1_percent	social	2.8973
0.1_percent	2020	palliatives	3.078	1_percent	exam	2.8775
0.1_percent	2020	spreading	3.0764	1_percent	shit	2.8767
0.1_percent	2020	hk	3.0735	1_percent	workers	2.8712
0.1_percent	2020	fauci	3.0613	1_percent	wearing	2.8707
0.1_percent	2020	tests	3.0549	1_percent	province	2.868
0.1_percent	2020	neet	3.052	1_percent	death	2.8508
0.1_percent	2020	amid	3.0311	1_percent	kong	2.8317
0.1_percent	2020	workers	3.0272	1_percent	lives	2.8288
0.1_percent	2020	stop	3.0082	1_percent	christmas	2.8282
0.1_percent	2020	die	2.9784	1_percent	exams	2.824
0.1_percent	2020	thailand	2.9645	1_percent	june	2.82
0.1_percent	2020	death	2.9521	1_percent	toll	2.8004
0.1_percent	2020	jee	2.952	1_percent	patients	2.7925
0.1_percent	2020	ไวร	2.947	1_percent	during	2.7826
0.1_percent	2020	r0	2.935	1_percent	news	2.7779
0.1_percent	2020	cruise	2.9083	1_percent	why	2.7607
0.1_percent	2020	hospitals	2.8961	1_percent	flight	2.757
0.1_percent	2020	president	2.8732	1_percent	today	2.7493
0.1_percent	2020	patients	2.8685	1_percent	korea	2.7322
0.1_percent	2020	response	2.8545	1_percent	fauci	2.7279
0.1_percent	2020	christmas	2.8502	1_percent	response	2.7275
0.1_percent	2020	social	2.8451	1_percent	à	2.7266
0.1_percent	2020	today	2.8371	1_percent	doctors	2.7264
0.1_percent	2020	wearing	2.8333	1_percent	u	2.7178
0.1_percent	2020	toll	2.8312	1_percent	fuck	2.7147
0.1_percent	2020	shit	2.8303	1_percent	due	2.7045
0.1_percent	2020	hoax	2.8022	1_percent	passengers	2.692
0.1_percent	2020	doctors	2.8014	1_percent	symptoms	2.6896
0.1_percent	2020	suspected	2.797	1_percent	restrictions	2.6781
0.1_percent	2020	why	2.7919	1_percent	li	2.663
0.1_percent	2020	protect	2.7646	1_percent	fucking	2.6564
0.1_percent	2020	everyone	2.7538	1_percent	everyone	2.6536
0.1_percent	2020	news	2.7485	1_percent	economy	2.6397
0.1_percent	2020	during	2.7311	1_percent	home	2.6274
0.1_percent	2020	philippines	2.706	1_percent	ca	2.6081
0.1_percent	2020	vote	2.7055	1_percent	infection	2.601
0.1_percent	2020	singapore	2.7	1_percent	ï	2.5961
0.1_percent	2020	fight	2.6935	1_percent	fight	2.5801
0.1_percent	2020	li	2.685	1_percent	test	2.5787
0.1_percent	2020	debate	2.6835	1_percent	protect	2.5761
0.1_percent	2020	flights	2.6795	1_percent	suspected	2.562
0.1_percent	2020	ca	2.6787	1_percent	evacuate	2.546
0.1_percent	2020	fucking	2.6752	1_percent	diamond	2.546
0.1_percent	2020	restrictions	2.6681	1_percent	italy	2.5332
0.1_percent	2020	fuck	2.6675	1_percent	iran	2.519
0.1_percent	2020	economy	2.6639	1_percent	vote	2.5174
0.1_percent	2020	tulsa	2.6635	1_percent	infections	2.4993
0.1_percent	2020	â	2.6544	1_percent	ppl	2.4958
0.1_percent	2020	due	2.6526	1_percent	dying	2.4838
0.1_percent	2020	u	2.6513	1_percent	hoax	2.4755
0.1_percent	2020	symptoms	2.6346	1_percent	thanksgiving	2.4653
0.1_percent	2020	korea	2.6341	1_percent	w	2.4651
0.1_percent	2020	june	2.611	1_percent	emergency	2.4552
0.1_percent	2020	country	2.5899	1_percent	april	2.454
0.1_percent	2020	test	2.5866	1_percent	neet	2.4513
0.1_percent	2020	dying	2.5726	1_percent	country	2.4497
0.1_percent	2020	infection	2.5618	1_percent	authorities	2.4423
0.1_percent	2020	home	2.5533	1_percent	thank	2.4361
0.1_percent	2020	democrats	2.5455	1_percent	lockdowns	2.4302
0.1_percent	2020	nationals	2.5435	1_percent	thailand	2.4295
0.1_percent	2020	n''t	2.5385	1_percent	ไวร	2.425
0.1_percent	2020	students	2.5377	1_percent	president	2.4238
0.1_percent	2020	wenliang	2.533	1_percent	ship	2.4067
0.1_percent	2020	woodward	2.505	1_percent	us	2.4055
0.1_percent	2020	millions	2.4968	1_percent	shanghai	2.405
0.1_percent	2020	emergency	2.4889	1_percent	uk	2.397
0.1_percent	2020	rt	2.4876	1_percent	vaccines	2.3963
0.1_percent	2020	donald	2.485	1_percent	says	2.3919
0.1_percent	2020	ppl	2.4774	1_percent	singapore	2.389
0.1_percent	2020	infections	2.4733	1_percent	flights	2.3846
0.1_percent	2020	lockdowns	2.4716	1_percent	debate	2.3655
0.1_percent	2020	w	2.4518	1_percent	lunar	2.357
0.1_percent	2020	vaccines	2.4476	1_percent	city	2.355
0.1_percent	2020	says	2.4409	1_percent	bats	2.337
0.1_percent	2020	diamond	2.436	1_percent	tweet	2.3253
0.1_percent	2020	authorities	2.427	1_percent	jee	2.322
0.1_percent	2020	passengers	2.407	1_percent	wenliang	2.319
0.1_percent	2020	weeks	2.4051	1_percent	now	2.3058
0.1_percent	2020	us	2.4043	1_percent	philippines	2.3007
0.1_percent	2020	gop	2.4025	1_percent	millions	2.2949
0.1_percent	2020	uk	2.4013	1_percent	plane	2.294
0.1_percent	2020	thank	2.3943	1_percent	palliatives	2.29
0.1_percent	2020	filipinos	2.393	1_percent	communist	2.2888
0.1_percent	2020	city	2.387	1_percent	india	2.2799
0.1_percent	2020	macau	2.382	1_percent	rt	2.2738
0.1_percent	2020	now	2.3765	1_percent	weeks	2.2695
0.1_percent	2020	april	2.356	1_percent	donald	2.262
0.1_percent	2020	tweet	2.3528	1_percent	democrats	2.2441
0.1_percent	2020	snakes	2.352	1_percent	lock	2.2427
0.1_percent	2020	contain	2.3507	1_percent	beijing	2.242
0.1_percent	2020	malaysia	2.341	1_percent	nationals	2.2415
0.1_percent	2020	healthcare	2.3265	1_percent	tier	2.2397
0.1_percent	2020	india	2.3172	1_percent	panic	2.2382
0.1_percent	2020	election	2.3146	1_percent	gop	2.2325
0.1_percent	2020	person-to-person	2.308	1_percent	update	2.2271
0.1_percent	2020	tourists	2.296	1_percent	australia	2.209
0.1_percent	2020	fears	2.2928	1_percent	recovered	2.2087
0.1_percent	2020	shut	2.2863	1_percent	global	2.2006
0.1_percent	2020	immunity	2.2754	1_percent	fake	2.1967
0.1_percent	2020	dominic	2.273	1_percent	healthcare	2.1952
0.1_percent	2020	pence	2.2717	1_percent	declares	2.1907
0.1_percent	2020	reopening	2.268	1_percent	immunity	2.1864
0.1_percent	2020	evacuate	2.266	1_percent	gonna	2.1847
0.1_percent	2020	ph	2.263	1_percent	shut	2.1832
0.1_percent	2020	panic	2.2548	1_percent	woodward	2.183
0.1_percent	2020	yesterday	2.2465	1_percent	wo	2.1732
0.1_percent	2020	duterte	2.241	1_percent	contain	2.1723
0.1_percent	2020	communist	2.2373	1_percent	evacuated	2.172
0.1_percent	2020	tier	2.2373	1_percent	officials	2.1702
0.1_percent	2020	fake	2.233	1_percent	airways	2.169
0.1_percent	2020	icu	2.2267	1_percent	disease	2.1688
0.1_percent	2020	postponement	2.224	1_percent	vaccinated	2.168
0.1_percent	2020	august	2.222	1_percent	watch	2.1628
0.1_percent	2020	nhs	2.2215	1_percent	worse	2.1573
0.1_percent	2020	evacuated	2.22	1_percent	months	2.1526
0.1_percent	2020	global	2.2105	1_percent	risk	2.1512
0.1_percent	2020	vaccinated	2.2095	1_percent	government	2.1471
0.1_percent	2020	wo	2.2039	1_percent	nhs	2.1463
0.1_percent	2020	officials	2.2	1_percent	travel	2.1452
0.1_percent	2020	government	2.1994	1_percent	gov	2.1413
0.1_percent	2020	à	2.1969	1_percent	ppe	2.1402
0.1_percent	2020	dead	2.1956	1_percent	snakes	2.137
0.1_percent	2020	worst	2.1917	1_percent	care	2.1313
0.1_percent	2020	worse	2.1854	1_percent	tulsa	2.1245
0.1_percent	2020	lock	2.1824	1_percent	wave	2.1199
0.1_percent	2020	disease	2.1808	1_percent	doses	2.115
0.1_percent	2020	million	2.1774	1_percent	election	2.1097
0.1_percent	2020	boris	2.1768	1_percent	person-to-person	2.109
0.1_percent	2020	republicans	2.1765	1_percent	yesterday	2.107
0.1_percent	2020	concern	2.1755	1_percent	schools	2.1031
0.1_percent	2020	ship	2.1733	1_percent	eating	2.101
0.1_percent	2020	months	2.1713	1_percent	boris	2.0984
0.1_percent	2020	ppe	2.1653	1_percent	reopen	2.0959
0.1_percent	2020	thousands	2.164	1_percent	human-to-human	2.089
0.1_percent	2020	gonna	2.1637	1_percent	july	2.083
0.1_percent	2020	sir	2.1633	1_percent	icu	2.0821
0.1_percent	2020	doses	2.16	1_percent	let	2.0794
0.1_percent	2020	unemployment	2.1566	1_percent	worst	2.0762
0.1_percent	2020	taal	2.155	1_percent	barrett	2.073
0.1_percent	2020	care	2.1549	1_percent	dead	2.0712
0.1_percent	2020	flight	2.1543	1_percent	reopening	2.069
0.1_percent	2020	risk	2.1542	1_percent	unemployment	2.0656
0.1_percent	2020	retweet	2.153	1_percent	measures	2.0653
0.1_percent	2020	medical	2.1527	1_percent	citizens	2.0622
0.1_percent	2020	prevention	2.1503	1_percent	medical	2.0612
0.1_percent	2020	jokes	2.15	1_percent	advisory	2.056
0.1_percent	2020	shanghai	2.143	1_percent	going	2.0554
0.1_percent	2020	travel	2.141	1_percent	experts	2.0538
0.1_percent	2020	postpone	2.1395	1_percent	august	2.052
0.1_percent	2020	reopen	2.1369	1_percent	toronto	2.046
0.1_percent	2020	america	2.1327	1_percent	pence	2.0459
0.1_percent	2020	quarantined	2.1289	1_percent	recovery	2.0387
0.1_percent	2020	rally	2.126	1_percent	prevention	2.0333
0.1_percent	2020	experts	2.1252	1_percent	blame	2.0307
0.1_percent	2020	reported	2.1235	1_percent	reported	2.0246
0.1_percent	2020	vaccinations	2.122	1_percent	twitter	2.0208
0.1_percent	2020	loeffler	2.119	1_percent	airlines	2.0193
0.1_percent	2020	let	2.1173	1_percent	numbers	2.0187
0.1_percent	2020	schools	2.1171	1_percent	strain	2.0183
0.1_percent	2020	manila	2.116	1_percent	incubation	2.0145
0.1_percent	2020	rudy	2.111	1_percent	days	2.0105
0.1_percent	2020	taiwan	2.1088	1_percent	princess	2.0045
0.1_percent	2020	nepal	2.106	1_percent	kids	2.0034
0.1_percent	2020	update	2.1053	1_percent	businesses	1.9847
0.1_percent	2020	days	2.1008	1_percent	feb	1.982
0.1_percent	2020	recovered	2.0972	1_percent	wash	1.9817
0.1_percent	2020	eruption	2.09	1_percent	racist	1.9816
0.1_percent	2020	blame	2.0844	1_percent	malaysia	1.9793
0.1_percent	2020	bat	2.074	1_percent	fears	1.9776
0.1_percent	2020	strain	2.0735	1_percent	thousands	1.9744
0.1_percent	2020	wash	2.0733	1_percent	ph	1.972
0.1_percent	2020	watch	2.0728	1_percent	easter	1.972
0.1_percent	2020	lunar	2.069	1_percent	republicans	1.9715
0.1_percent	2020	lab	2.0655	1_percent	million	1.9711
0.1_percent	2020	racist	2.0629	1_percent	latest	1.9693
0.1_percent	2020	wave	2.0609	1_percent	stupid	1.9692
0.1_percent	2020	declared	2.0563	1_percent	dominic	1.9665
0.1_percent	2020	twitter	2.0558	1_percent	sir	1.9617
0.1_percent	2020	australian	2.055	1_percent	homes	1.9601
0.1_percent	2020	mike	2.0543	1_percent	holidays	1.959
0.1_percent	2020	texas	2.0522	1_percent	rally	1.9428
0.1_percent	2020	melania	2.051	1_percent	cure	1.942
0.1_percent	2020	hicks	2.048	1_percent	thread	1.9411
0.1_percent	2020	declares	2.0417	1_percent	lab	1.9403
0.1_percent	2020	ï	2.0402	1_percent	oct	1.938
0.1_percent	2020	citizens	2.0383	1_percent	declare	1.936
0.1_percent	2020	italy	2.036	1_percent	lost	1.9358
0.1_percent	2020	lost	2.0307	1_percent	evacuation	1.9355
0.1_percent	2020	incubation	2.0305	1_percent	daily	1.9354
0.1_percent	2020	vaccination	2.027	1_percent	airport	1.93
0.1_percent	2020	gov	2.0242	1_percent	declared	1.9287
0.1_percent	2020	florida	2.0235	1_percent	retweet	1.9213
0.1_percent	2020	july	2.0205	1_percent	america	1.9213
0.1_percent	2020	numbers	2.0172	1_percent	countries	1.9187
0.1_percent	2020	thread	2.0169	1_percent	literally	1.9146
0.1_percent	2020	airport	2.015	1_percent	markets	1.906
0.1_percent	2020	going	2.0142	1_percent	supplies	1.9048
0.1_percent	2020	xi	2.0122	1_percent	doing	1.9048
0.1_percent	2020	easter	2.002	1_percent	surge	1.8998
0.1_percent	2020	beijing	2.0016	1_percent	how	1.8948
0.1_percent	2020	cummings	2.0013	1_percent	stimulus	1.8889
0.1_percent	2020	doing	2.0006	1_percent	evacuees	1.888
0.1_percent	2020	measles	1.999	1_percent	xi	1.8868
0.1_percent	2020	kids	1.9949	1_percent	quarantined	1.8853
0.1_percent	2020	saying	1.9912	1_percent	jinping	1.885
0.1_percent	2020	literally	1.9912	1_percent	bloomberg	1.885
0.1_percent	2020	canada	1.99	1_percent	students	1.885
0.1_percent	2020	nursing	1.9895	1_percent	rudy	1.885
0.1_percent	2020	delhi	1.9877	1_percent	total	1.8845
0.1_percent	2020	protests	1.9868	1_percent	saying	1.8839
0.1_percent	2020	media	1.9763	1_percent	protests	1.8776
0.1_percent	2020	doctor	1.9707	1_percent	situation	1.8715
0.1_percent	2020	measures	1.968	1_percent	pls	1.8711
0.1_percent	2020	donated	1.9679	1_percent	governor	1.8674
0.1_percent	2020	र	1.967	1_percent	getting	1.8669
0.1_percent	2020	border	1.9661	1_percent	merry	1.864
0.1_percent	2020	bryant	1.966	1_percent	hope	1.8615
0.1_percent	2020	homes	1.9654	1_percent	damn	1.8613
0.1_percent	2020	airways	1.961	1_percent	tomorrow	1.8613
0.1_percent	2020	coney	1.961	1_percent	do	1.86
0.1_percent	2020	countries	1.9595	1_percent	nursing	1.8588
0.1_percent	2020	holidays	1.955	1_percent	guidelines	1.8572
0.1_percent	2020	recovery	1.9528	1_percent	delhi	1.8547
0.1_percent	2020	bats	1.9527	1_percent	animals	1.8545
0.1_percent	2020	stimulus	1.9491	1_percent	anyone	1.8528
0.1_percent	2020	joe	1.9486	1_percent	hydroxychloroquine	1.848
0.1_percent	2020	businesses	1.9461	1_percent	we	1.8437
0.1_percent	2020	reminder	1.9422	1_percent	y	1.8428
0.1_percent	2020	trade	1.942	1_percent	taiwan	1.8422
0.1_percent	2020	princess	1.938	1_percent	just	1.8413
0.1_percent	2020	moderna	1.9375	1_percent	aug	1.839
0.1_percent	2020	bill	1.9342	1_percent	need	1.8376
0.1_percent	2020	fighting	1.9331	1_percent	jobs	1.8376
0.1_percent	2020	senate	1.9287	1_percent	fighting	1.8369
0.1_percent	2020	voting	1.9279	1_percent	postpone	1.8359
0.1_percent	2020	plane	1.927	1_percent	keep	1.835
0.1_percent	2020	temporary	1.926	1_percent	cummings	1.8291
0.1_percent	2020	patient	1.924	1_percent	moderna	1.8285
0.1_percent	2020	cuomo	1.9237	1_percent	voting	1.8283
0.1_percent	2020	surgical	1.9235	1_percent	media	1.8261
0.1_percent	2020	chernobyl	1.923	1_percent	diagnosis	1.824
0.1_percent	2020	governor	1.9222	1_percent	lol	1.8216
0.1_percent	2020	spike	1.9218	1_percent	families	1.8212
0.1_percent	2020	daily	1.9214	1_percent	cuomo	1.8211
0.1_percent	2020	transition	1.92	1_percent	seriously	1.8209
0.1_percent	2020	holiday	1.9195	1_percent	patient	1.8206
0.1_percent	2020	cure	1.9183	1_percent	updates	1.8191
0.1_percent	2020	situation	1.9168	1_percent	listen	1.8178
0.1_percent	2020	diagnosis	1.916	1_percent	trade	1.8165
0.1_percent	2020	we	1.9149	1_percent	ban	1.8162
0.1_percent	2020	supplies	1.9143	1_percent	russia	1.814
0.1_percent	2020	stay-at-home	1.9128	1_percent	get	1.8129
0.1_percent	2020	feb	1.911	1_percent	dangerous	1.8116
0.1_percent	2020	declare	1.906	1_percent	spike	1.8093
0.1_percent	2020	surge	1.9045	1_percent	face	1.808
0.1_percent	2020	hydroxychloroquine	1.904	1_percent	save	1.8053
0.1_percent	2020	save	1.9029	1_percent	nurses	1.8048
0.1_percent	2020	stupid	1.9013	1_percent	vulnerable	1.8045
0.1_percent	2020	ban	1.8995	1_percent	border	1.8042
0.1_percent	2020	airlines	1.8973	1_percent	rules	1.8031
0.1_percent	2020	barrett	1.8965	1_percent	isolation	1.8017
0.1_percent	2020	tracing	1.8939	1_percent	hands	1.8011
0.1_percent	2020	just	1.8929	1_percent	chicago	1.801
0.1_percent	2020	lazaro	1.892	1_percent	meat	1.799
0.1_percent	2020	diseases	1.891	1_percent	melania	1.799
0.1_percent	2020	woman	1.89	1_percent	week	1.7986
0.1_percent	2020	gov.	1.8884	1_percent	doctor	1.7984
0.1_percent	2020	hands	1.8878	1_percent	diseases	1.797
0.1_percent	2020	keep	1.887	1_percent	checks	1.7965
0.1_percent	2020	huawei	1.8845	1_percent	epicenter	1.7938
0.1_percent	2020	bloomberg	1.884	1_percent	amy	1.792
0.1_percent	2020	seriously	1.8828	1_percent	kill	1.7899
0.1_percent	2020	jobs	1.8812	1_percent	lying	1.7896
0.1_percent	2020	y	1.8761	1_percent	happening	1.7882
0.1_percent	2020	protective	1.8726	1_percent	stock	1.7877
0.1_percent	2020	tomorrow	1.8722	1_percent	no	1.7874
0.1_percent	2020	listen	1.8687	1_percent	tracing	1.786
0.1_percent	2020	dangerous	1.8673	1_percent	pelosi	1.7858
0.1_percent	2020	rapidly	1.866	1_percent	camps	1.785
0.1_percent	2020	animals	1.863	1_percent	florida	1.7844
0.1_percent	2020	hospitalizations	1.8619	1_percent	nepal	1.781
0.1_percent	2020	how	1.8616	1_percent	dems	1.7805
0.1_percent	2020	lying	1.8609	1_percent	help	1.7782
0.1_percent	2020	latest	1.8598	1_percent	korean	1.778
0.1_percent	2020	pm	1.8596	1_percent	bat	1.7763
0.1_percent	2020	confirms	1.8573	1_percent	december	1.776
0.1_percent	2020	do	1.856	1_percent	go	1.7747
0.1_percent	2020	anyone	1.8533	1_percent	macau	1.773
0.1_percent	2020	damn	1.8522	1_percent	asian	1.7723
0.1_percent	2020	getting	1.8517	1_percent	bill	1.7721
0.1_percent	2020	jinping	1.85	1_percent	spreads	1.772
0.1_percent	2020	usps	1.8485	1_percent	vaccination	1.772
0.1_percent	2020	camps	1.8445	1_percent	jan	1.7714
0.1_percent	2020	soup	1.844	1_percent	joe	1.7701
0.1_percent	2020	merry	1.844	1_percent	threat	1.7689
0.1_percent	2020	สโคโรนา	1.842	1_percent	racism	1.7652
0.1_percent	2020	earthquake	1.841	1_percent	holiday	1.7637
0.1_percent	2020	families	1.841	1_percent	protective	1.763
0.1_percent	2020	dems	1.8396	1_percent	plasma	1.7628
0.1_percent	2020	guidelines	1.8358	1_percent	fear	1.7618
0.1_percent	2020	kill	1.8338	1_percent	follow	1.7618
0.1_percent	2020	week	1.8333	1_percent	mike	1.761
0.1_percent	2020	lied	1.832	1_percent	reports	1.7606
0.1_percent	2020	threat	1.8319	1_percent	transmission	1.7603
0.1_percent	2020	johnson	1.828	1_percent	italian	1.76
0.1_percent	2020	total	1.827	1_percent	protest	1.759
0.1_percent	2020	president-elect	1.8265	1_percent	ebola	1.7562
0.1_percent	2020	pelosi	1.824	1_percent	lies	1.7555
0.1_percent	2020	pls	1.8239	1_percent	pm	1.7548
0.1_percent	2020	tariffs	1.823	1_percent	rises	1.7542
0.1_percent	2020	oct	1.823	1_percent	giuliani	1.754
0.1_percent	2020	nurses	1.8224	1_percent	reminder	1.7506
0.1_percent	2020	plasma	1.8209	1_percent	worried	1.7482
0.1_percent	2020	liang	1.82	1_percent	hospitalizations	1.7476
0.1_percent	2020	mcconnell	1.8185	1_percent	soup	1.747
0.1_percent	2020	face	1.818	1_percent	cancel	1.7462
0.1_percent	2020	daegu	1.818	1_percent	stay-at-home	1.745
0.1_percent	2020	ebola	1.8174	1_percent	bc	1.7443
0.1_percent	2020	kits	1.8161	1_percent	live	1.7398
0.1_percent	2020	protest	1.8156	1_percent	here	1.7385
0.1_percent	2020	transmission	1.8148	1_percent	senate	1.7379
0.1_percent	2020	indonesia	1.8145	1_percent	confirms	1.737
0.1_percent	2020	rules	1.8126	1_percent	halloween	1.736
0.1_percent	2020	chicago	1.812	1_percent	join	1.7354
0.1_percent	2020	scientists	1.8117	1_percent	vietnam	1.7345
0.1_percent	2020	racism	1.8113	1_percent	our	1.7328
0.1_percent	2020	rate	1.8107	1_percent	texas	1.731
0.1_percent	2020	spreads	1.808	1_percent	woman	1.7305
0.1_percent	2020	modi	1.8073	1_percent	rate	1.7288
0.1_percent	2020	russia	1.8056	1_percent	johnson	1.7288
0.1_percent	2020	screening	1.804	1_percent	herd	1.7269
0.1_percent	2020	cancelled	1.8039	1_percent	scientists	1.7268
0.1_percent	2020	get	1.8025	1_percent	wait	1.7247
0.1_percent	2020	nation	1.8014	1_percent	hey	1.7232
0.1_percent	2020	no	1.8003	1_percent	stocks	1.722
0.1_percent	2020	volcano	1.8	1_percent	bryant	1.722
0.1_percent	2020	need	1.7987	1_percent	year	1.722
0.1_percent	2020	perdue	1.7965	1_percent	public	1.7172
0.1_percent	2020	whistleblower	1.7955	1_percent	infectious	1.7158
0.1_percent	2020	cnn	1.7946	1_percent	affected	1.7152
0.1_percent	2020	herd	1.7916	1_percent	sad	1.7149
0.1_percent	2020	trying	1.7895	1_percent	toilet	1.713
0.1_percent	2020	wudong	1.789	1_percent	organization	1.712
0.1_percent	2020	italian	1.789	1_percent	folks	1.7112
0.1_percent	2020	floods	1.7875	1_percent	foreign	1.71
0.1_percent	2020	black	1.7875	1_percent	loeffler	1.709
0.1_percent	2020	washington	1.786	1_percent	nation	1.7082
0.1_percent	2020	help	1.7822	1_percent	nov	1.708
0.1_percent	2020	fear	1.7821	1_percent	cancelled	1.7079
0.1_percent	2020	dec.	1.782	1_percent	cuts	1.7075
0.1_percent	2020	go	1.7816	1_percent	concern	1.7073
0.1_percent	2020	infectious	1.7813	1_percent	seattle	1.706
0.1_percent	2020	failed	1.7813	1_percent	ww3	1.703
0.1_percent	2020	arizona	1.776	1_percent	tonight	1.7014
0.1_percent	2020	epicenter	1.7748	1_percent	outside	1.701
0.1_percent	2020	happening	1.7748	1_percent	bernie	1.6997
0.1_percent	2020	ji	1.7742	1_percent	s	1.6993
0.1_percent	2020	worried	1.7717	1_percent	whistleblower	1.697
0.1_percent	2020	vulnerable	1.7694	1_percent	zero	1.6961
0.1_percent	2020	checked	1.766	1_percent	outbreaks	1.6931
0.1_percent	2020	wild	1.766	1_percent	n95	1.693
0.1_percent	2020	tonight	1.7653	1_percent	dec	1.6915
0.1_percent	2020	rallies	1.7653	1_percent	epicentre	1.688
0.1_percent	2020	suspending	1.764	1_percent	trying	1.6878
0.1_percent	2020	lies	1.7632	1_percent	fever	1.6859
0.1_percent	2020	isolation	1.759	1_percent	ass	1.6855
0.1_percent	2020	reports	1.7577	1_percent	coney	1.685
0.1_percent	2020	lakh	1.7568	1_percent	november	1.685
0.1_percent	2020	eating	1.7543	1_percent	asia	1.684
0.1_percent	2020	folks	1.7529	1_percent	september	1.682
0.1_percent	2020	vietnam	1.7527	1_percent	eve	1.682
0.1_percent	2020	frontline	1.7523	1_percent	lied	1.6815
0.1_percent	2020	public	1.7521	1_percent	arizona	1.6813
0.1_percent	2020	lindsey	1.752	1_percent	gatherings	1.681
0.1_percent	2020	doh	1.7513	1_percent	minister	1.6801
0.1_percent	2020	hope	1.7513	1_percent	ji	1.6784
0.1_percent	2020	rises	1.749	1_percent	pakistan	1.6772
