Year	Sample	Keyword	Score	Sample	Keyword	Score
0.1_percent	2021	stay home	45.6151	1_percent	vaccination rate	1.5333
0.1_percent	2021	oxygen cylinder	45.1545	1_percent	stay home	1.5313
0.1_percent	2021	pcr test	44.9423	1_percent	unvaccinated people	1.5275
0.1_percent	2021	covid booster	44.7037	1_percent	wuhan lab	1.5217
0.1_percent	2021	big bird	44.443	1_percent	covid-19 death	1.5153
0.1_percent	2021	middle of a pandemic	44.1658	1_percent	covid booster	1.5053
0.1_percent	2021	coronavirus case	43.3942	1_percent	covid infection	1.5042
0.1_percent	2021	active case	43.3072	1_percent	registration link	1.496
0.1_percent	2021	herd immunity	43.1931	1_percent	coronavirus pandemic	1.4957
0.1_percent	2021	covid jab	42.8859	1_percent	covid variant	1.4953
0.1_percent	2021	ssr body	42.587	1_percent	available appointment	1.4945
0.1_percent	2021	first dose	42.1527	1_percent	pcr test	1.4941
0.1_percent	2021	oxygen bed	41.673	1_percent	new omicron	1.4885
0.1_percent	2021	ambulance driver	41.5645	1_percent	new available appointment	1.4855
0.1_percent	2021	omicron surge	41.447	1_percent	covid crisis	1.4845
0.1_percent	2021	cleanliness worker	41.2595	1_percent	second dose	1.4834
0.1_percent	2021	covid response	41.2502	1_percent	number of units	1.4828
0.1_percent	2021	black fungus	40.7915	1_percent	covid shot	1.4755
0.1_percent	2021	second dose	40.0262	1_percent	vaccine rollout	1.4731
0.1_percent	2021	pandemic response	39.9779	1_percent	immune system	1.4722
0.1_percent	2021	covid outbreak	39.2448	1_percent	covid-19 patient	1.4705
0.1_percent	2021	covid relief package	39.1553	1_percent	health official	1.4679
0.1_percent	2021	covid testing	38.9875	1_percent	social distance	1.4589
0.1_percent	2021	covid rule	38.9438	1_percent	president biden	1.4532
0.1_percent	2021	pin code	38.91	1_percent	covid protocol	1.4529
0.1_percent	2021	covid-19 patient	38.9092	1_percent	omicron wave	1.449
0.1_percent	2021	icu bed	38.8202	1_percent	omicron spread	1.448
0.1_percent	2021	new death	37.812	1_percent	case of omicron	1.4475
0.1_percent	2021	election rally	37.464	1_percent	blood clot	1.4425
0.1_percent	2021	positivity rate	37.4112	1_percent	super bowl	1.442
0.1_percent	2021	number of units	37.2062	1_percent	ssr body	1.44
0.1_percent	2021	new coronavirus	37.0427	1_percent	covid passport	1.4337
0.1_percent	2021	start of the pandemic	36.5532	1_percent	big bird	1.433
0.1_percent	2021	third wave	35.9932	1_percent	new death	1.4253
0.1_percent	2021	healthcare worker	35.7159	1_percent	third wave	1.4222
0.1_percent	2021	ल कर	35.509	1_percent	biden administration	1.4205
0.1_percent	2021	covid situation	35.4986	1_percent	joe biden	1.4193
0.1_percent	2021	covid vaccine mandate	35.4546	1_percent	indian variant	1.4167
0.1_percent	2021	ssrians help	34.9745	1_percent	covid jab	1.4135
0.1_percent	2021	wuhan lab leak	34.9075	1_percent	positivity rate	1.4094
0.1_percent	2021	covid-19 booster	34.4865	1_percent	new coronavirus	1.4089
0.1_percent	2021	oxygen concentrator	34.3922	1_percent	last week	1.4046
0.1_percent	2021	covid mandate	33.6664	1_percent	pandemic response	1.4029
0.1_percent	2021	lab leak	33.6103	1_percent	covid-19 test	1.4004
0.1_percent	2021	vaccination status	33.5826	1_percent	oxygen bed	1.3995
0.1_percent	2021	second wave	33.0513	1_percent	number of appt slots	1.398
0.1_percent	2021	vaccine distribution	32.7348	1_percent	appt slot	1.398
0.1_percent	2021	coronavirus variant	32.6527	1_percent	oxygen level	1.395
0.1_percent	2021	china virus	32.2063	1_percent	ssrians help	1.3935
0.1_percent	2021	social distance	32.1853	1_percent	ambulance driver	1.3935
0.1_percent	2021	pmc p	31.7325	1_percent	middle of a pandemic	1.3924
0.1_percent	2021	covid-19 test	31.1162	1_percent	relief package	1.3874
0.1_percent	2021	covid pass	31.0793	1_percent	covid-19 infection	1.387
0.1_percent	2021	kanwar yatra	31.077	1_percent	covid outbreak	1.3812
0.1_percent	2021	matt hancock	30.9953	1_percent	other country	1.3753
0.1_percent	2021	ron desantis	30.9684	1_percent	care home	1.3745
0.1_percent	2021	new available appointment	30.931	1_percent	omicron surge	1.373
0.1_percent	2021	covid-19 relief bill	30.9135	1_percent	conspiracy theory	1.3724
0.1_percent	2021	pfizer vaccine	30.7461	1_percent	covid response	1.3722
0.1_percent	2021	omicron death	30.58	1_percent	oxygen cylinder	1.363
0.1_percent	2021	ए बह	30.579	1_percent	omicron infection	1.361
0.1_percent	2021	covid-19 infection	30.5467	1_percent	care worker	1.3591
0.1_percent	2021	mrna vaccine	30.4045	1_percent	health care	1.3578
0.1_percent	2021	covid-19 pandemic	30.3797	1_percent	recovered patient	1.3575
0.1_percent	2021	full approval	30.3335	1_percent	ùšø3 ø	1.355
0.1_percent	2021	deadly pandemic	30.2947	1_percent	covid rule	1.3542
0.1_percent	2021	available appointment	30.0937	1_percent	pandemic bill	1.353
0.1_percent	2021	covid lockdown	29.9307	1_percent	covid situation	1.3527
0.1_percent	2021	joe rogan	29.8565	1_percent	minimum wage	1.3508
0.1_percent	2021	texas democrats	29.788	1_percent	covid testing	1.3488
0.1_percent	2021	number of appt slots	29.7755	1_percent	cleanliness worker	1.3485
0.1_percent	2021	appt slot	29.7745	1_percent	covid bill	1.3477
0.1_percent	2021	registration link	29.5193	1_percent	next week	1.3438
0.1_percent	2021	joe biden	29.2905	1_percent	positive case	1.3388
0.1_percent	2021	plasma donor	29.2175	1_percent	good news	1.3286
0.1_percent	2021	oxygen supply	28.9245	1_percent	vaccination status	1.3271
0.1_percent	2021	तन द	28.923	1_percent	start of the pandemic	1.3248
0.1_percent	2021	health failure	28.886	1_percent	long term	1.3246
0.1_percent	2021	death rate	28.3999	1_percent	ùˆùƒ ø	1.324
0.1_percent	2021	corona warrior	27.8279	1_percent	holiday season	1.321
0.1_percent	2021	covid-19 relief	27.8267	1_percent	contact number	1.32
0.1_percent	2021	booster dose	27.6995	1_percent	freedom day	1.32
0.1_percent	2021	vaccine booster	27.657	1_percent	election rally	1.3195
0.1_percent	2021	pandemic situation	27.301	1_percent	african country	1.318
0.1_percent	2021	public health failure	26.979	1_percent	covid-19 booster	1.3172
0.1_percent	2021	spread of omicron	26.959	1_percent	health worker	1.317
0.1_percent	2021	covid number	26.89	1_percent	merry christmas	1.317
0.1_percent	2021	budget resolution	26.874	1_percent	infection rate	1.3097
0.1_percent	2021	american rescue	26.8158	1_percent	age group	1.3078
0.1_percent	2021	proof of vaccination	26.6694	1_percent	small business	1.3072
0.1_percent	2021	covid surge	26.6643	1_percent	china virus	1.2998
0.1_percent	2021	gain of function	26.436	1_percent	family member	1.2971
0.1_percent	2021	new omicron variant	26.341	1_percent	coronavirus variant	1.296
0.1_percent	2021	breakthrough case	26.2423	1_percent	young people	1.2956
0.1_percent	2021	covid wave	26.1882	1_percent	mrna vaccine	1.2953
0.1_percent	2021	covid-19 variant	26.1353	1_percent	covid vaccine mandate	1.295
0.1_percent	2021	death toll	25.9148	1_percent	pandemic p	1.2945
0.1_percent	2021	getting covid	25.8267	1_percent	covid lockdown	1.2942
0.1_percent	2021	इन पर	25.751	1_percent	spring break	1.294
0.1_percent	2021	federal solution	25.647	1_percent	covid-19 vaccine mandate	1.2937
0.1_percent	2021	kumbh mela	25.6055	1_percent	pfizer vaccine	1.2849
0.1_percent	2021	sant shri asharamji bapu	25.5553	1_percent	icu bed	1.2835
0.1_percent	2021	vaccination site	25.4686	1_percent	essential worker	1.2823
0.1_percent	2021	american rescue plan	25.3846	1_percent	coronavirus relief	1.282
0.1_percent	2021	lab leak theory	25.251	1_percent	test result	1.2792
0.1_percent	2021	freedom day	25.231	1_percent	covid-19 outbreak	1.2788
0.1_percent	2021	rapid test	25.1881	1_percent	corona warrior	1.2781
0.1_percent	2021	xmas party	24.903	1_percent	big pharma	1.2779
0.1_percent	2021	ssrians covid volunteer	24.764	1_percent	confirmed case	1.2774
0.1_percent	2021	first lockdown	24.6828	1_percent	new omicron variant	1.276
0.1_percent	2021	super spreader	24.6634	1_percent	past year	1.2754
0.1_percent	2021	booster jab	24.5866	1_percent	last night	1.2752
0.1_percent	2021	nicki minaj	24.505	1_percent	nicki minaj	1.275
0.1_percent	2021	distribution-dss volunteer	24.486	1_percent	covid number	1.2748
0.1_percent	2021	hp inc	24.478	1_percent	positive test	1.2733
0.1_percent	2021	nhs staff	24.4221	1_percent	covid pass	1.2715
0.1_percent	2021	pandemic p	24.2785	1_percent	lab leak	1.2714
0.1_percent	2021	leak theory	24.1465	1_percent	covid-19 restriction	1.2709
0.1_percent	2021	wuhan institute	24.0693	1_percent	booster jab	1.2685
0.1_percent	2021	coronavirus relief	24.0563	1_percent	high risk	1.2683
0.1_percent	2021	fauci email	24.005	1_percent	getting covid	1.2683
0.1_percent	2021	positive case	23.9851	1_percent	deadly pandemic	1.2669
0.1_percent	2021	covid treatment	23.9406	1_percent	vaccine distribution	1.2668
0.1_percent	2021	lockdown party	23.923	1_percent	new delhi	1.2645
0.1_percent	2021	vaccine requirement	23.9195	1_percent	school district	1.2645
0.1_percent	2021	vaccination drive	23.8992	1_percent	oxygen concentrator	1.2642
0.1_percent	2021	essential worker	23.8277	1_percent	ssrians covid volunteer	1.264
0.1_percent	2021	covid vax	23.7319	1_percent	common sense	1.2622
0.1_percent	2021	new coronavirus case	23.7317	1_percent	covid-19 variant	1.2621
0.1_percent	2021	relief plan	23.711	1_percent	spread of omicron	1.262
0.1_percent	2021	monoclonal antibody	23.6862	1_percent	social medium	1.2617
0.1_percent	2021	recovered patient	23.387	1_percent	wuhan lab leak	1.26
0.1_percent	2021	mask wear	23.3632	1_percent	health minister	1.2598
0.1_percent	2021	national lockdown	23.3605	1_percent	sant shri asharamji bapu	1.259
0.1_percent	2021	breakthrough infection	23.3494	1_percent	booster dose	1.257
0.1_percent	2021	horse dewormer	23.3115	1_percent	close contact	1.2565
0.1_percent	2021	sac terrorist	23.2905	1_percent	vaccine booster	1.2565
0.1_percent	2021	case of the omicron	23.2675	1_percent	breakthrough case	1.2563
0.1_percent	2021	covid policy	23.19	1_percent	health care worker	1.2554
0.1_percent	2021	rescue plan	23.0639	1_percent	covid care	1.2533
0.1_percent	2021	antibody treatment	23.0132	1_percent	pandemic situation	1.2523
0.1_percent	2021	coronavirus death	22.9883	1_percent	hp inc	1.2515
0.1_percent	2021	vaccine for kids	22.9812	1_percent	national lockdown	1.2501
0.1_percent	2021	covid care	22.9282	1_percent	covid mandate	1.2498
0.1_percent	2021	covid symptom	22.8393	1_percent	black fungus	1.249
0.1_percent	2021	first omicron	22.732	1_percent	covid-19 relief	1.2487
0.1_percent	2021	need plasma	22.686	1_percent	covid relief package	1.2477
0.1_percent	2021	frontline worker	22.6354	1_percent	survival rate	1.2468
0.1_percent	2021	travel ban	22.5833	1_percent	covid recovery patient	1.245
0.1_percent	2021	daily case	22.5457	1_percent	recovery patient	1.245
0.1_percent	2021	omicron coronavirus	22.4555	1_percent	good morning	1.2445
0.1_percent	2021	covid hospitalization	22.4414	1_percent	rapid test	1.2437
0.1_percent	2021	downing street	22.423	1_percent	covid wave	1.2435
0.1_percent	2021	military regime	22.373	1_percent	white house	1.243
0.1_percent	2021	chinese virus	22.3574	1_percent	christmas day	1.242
0.1_percent	2021	covid-19 vaccine mandate	22.3364	1_percent	travel ban	1.2415
0.1_percent	2021	face mask	22.3184	1_percent	plasma donor	1.2377
0.1_percent	2021	pandemic bill	22.2485	1_percent	frontline worker	1.2363
0.1_percent	2021	excess death	22.1	1_percent	first lockdown	1.2357
0.1_percent	2021	senate democrats	22.073	1_percent	fox news	1.2355
0.1_percent	2021	number of mutations	22.035	1_percent	joe rogan	1.2354
0.1_percent	2021	n95 mask	21.8581	1_percent	kung flu	1.234
0.1_percent	2021	covid-19 restriction	21.7713	1_percent	supply chain	1.2339
0.1_percent	2021	wear mask	21.7623	1_percent	infectious disease	1.2327
0.1_percent	2021	infection rate	21.7583	1_percent	case of the omicron	1.2325
0.1_percent	2021	desktop manufacturing company	21.745	1_percent	first omicron	1.232
0.1_percent	2021	treasure mama	21.745	1_percent	hate crime	1.2315
0.1_percent	2021	shameful news	21.734	1_percent	covid symptom	1.2303
0.1_percent	2021	trust worthy company	21.73	1_percent	case number	1.2301
0.1_percent	2021	beginning of the pandemic	21.7186	1_percent	health system	1.2298
0.1_percent	2021	ياريس ارجوك الطلاب هتموت	21.676	1_percent	lot of people	1.2295
0.1_percent	2021	sajid javid	21.667	1_percent	hospital bed	1.2295
0.1_percent	2021	worthy company	21.638	1_percent	n95 mask	1.2292
0.1_percent	2021	new coronavirus variant	21.6218	1_percent	need plasma	1.2285
0.1_percent	2021	panic buying	21.6018	1_percent	texas democrats	1.227
0.1_percent	2021	pandemic shit	21.5305	1_percent	mask wear	1.2267
0.1_percent	2021	offline exam	21.5304	1_percent	west bengal	1.2267
0.1_percent	2021	pm modi	21.4102	1_percent	excess death	1.2263
0.1_percent	2021	lockdown rule	21.3715	1_percent	total case	1.2263
0.1_percent	2021	cases today	21.3302	1_percent	conspiracy theorist	1.2263
0.1_percent	2021	military terrorist	21.302	1_percent	people die	1.2262
0.1_percent	2021	case of omicron variant	21.2865	1_percent	covid surge	1.226
0.1_percent	2021	heart inflammation	21.2015	1_percent	kumbh mela	1.2257
0.1_percent	2021	spike protein	21.187	1_percent	emergency use	1.2256
0.1_percent	2021	stimulus check	21.0847	1_percent	new coronavirus variant	1.2253
0.1_percent	2021	vaccination appointment	20.9388	1_percent	new study	1.2247
0.1_percent	2021	corona case	20.7956	1_percent	spike protein	1.2245
0.1_percent	2021	speedy recovery	20.7825	1_percent	panic buying	1.2244
0.1_percent	2021	covid recovery patient	20.742	1_percent	plan b	1.2243
0.1_percent	2021	recovery patient	20.7	1_percent	prime minister	1.2241
0.1_percent	2021	covid misinformation	20.6679	1_percent	vaccination drive	1.2227
0.1_percent	2021	junta terrorist	20.653	1_percent	new coronavirus case	1.2208
0.1_percent	2021	covid contract	20.5203	1_percent	press conference	1.2193
0.1_percent	2021	capitol riot	20.438	1_percent	vaccine appointment	1.2182
0.1_percent	2021	michael gove	20.414	1_percent	new availability	1.2177
0.1_percent	2021	covid positive	20.4059	1_percent	covid vax	1.2166
0.1_percent	2021	asian americans	20.381	1_percent	oxygen supply	1.216
0.1_percent	2021	oxygen support	20.378	1_percent	school board	1.216
0.1_percent	2021	ppe kit	20.3125	1_percent	covid toe	1.216
0.1_percent	2021	covid virus	20.2987	1_percent	daily case	1.2156
0.1_percent	2021	dominant variant	20.282	1_percent	super spreader	1.2151
0.1_percent	2021	big pharma	20.2597	1_percent	omicron coronavirus	1.215
0.1_percent	2021	blood clot	20.2476	1_percent	covid-19 relief bill	1.214
0.1_percent	2021	multiple myeloma	20.233	1_percent	raw material	1.214
0.1_percent	2021	oxygen plant	20.191	1_percent	health expert	1.2136
0.1_percent	2021	stay-at-home order	20.1712	1_percent	covid prisoner	1.213
0.1_percent	2021	coronavirus pandemic	20.1498	1_percent	private student	1.213
0.1_percent	2021	covid denier	20.0993	1_percent	learning disability	1.212
0.1_percent	2021	oxygen level	20.055	1_percent	nhs staff	1.2116
0.1_percent	2021	rapid antigen test	20.0485	1_percent	hundred of thousands	1.2107
0.1_percent	2021	health minister	20.0473	1_percent	american people	1.2106
0.1_percent	2021	vaccine hesitancy	19.9923	1_percent	right thing	1.2102
0.1_percent	2021	covid time	19.9825	1_percent	omicron death	1.21
0.1_percent	2021	covid19 vaccine	19.962	1_percent	travel restriction	1.2099
0.1_percent	2021	positive test	19.9603	1_percent	vaccination site	1.209
0.1_percent	2021	hospital bed	19.9587	1_percent	humble request	1.209
0.1_percent	2021	omicron coronavirus variant	19.9095	1_percent	covid time	1.2082
0.1_percent	2021	vaccine shot	19.7913	1_percent	labor day	1.208
0.1_percent	2021	mask guidance	19.7873	1_percent	health crisis	1.2077
0.1_percent	2021	religious exemption	19.7732	1_percent	mask guidance	1.207
0.1_percent	2021	modi ji	19.771	1_percent	vaccine for children	1.207
0.1_percent	2021	confirmed omicron	19.714	1_percent	gain of function	1.2066
0.1_percent	2021	spread of the omicron	19.714	1_percent	uk government	1.2056
0.1_percent	2021	andrew cuomo	19.6812	1_percent	lockdown rule	1.2053
0.1_percent	2021	eviction moratorium	19.6696	1_percent	matt hancock	1.204
0.1_percent	2021	people die	19.584	1_percent	lockdown restriction	1.2033
0.1_percent	2021	lockdown restriction	19.5598	1_percent	year old	1.2033
0.1_percent	2021	home isolation	19.539	1_percent	climate change	1.2032
0.1_percent	2021	vaccine appointment	19.52	1_percent	health failure	1.203
0.1_percent	2021	negative test	19.5126	1_percent	treasure mama	1.203
0.1_percent	2021	merry christmas	19.436	1_percent	breaking news	1.2027
0.1_percent	2021	home death	19.3208	1_percent	flu shot	1.2026
0.1_percent	2021	pandemic contract	19.289	1_percent	single day	1.2023
0.1_percent	2021	mandatory vaccination	19.2888	1_percent	beginning of the pandemic	1.2022
0.1_percent	2021	super bowl	19.287	1_percent	distribution-dss volunteer	1.2015
0.1_percent	2021	school mask	19.2735	1_percent	pregnant woman	1.201
0.1_percent	2021	modi govt	19.2689	1_percent	multiple myeloma	1.201
0.1_percent	2021	nursing home death	19.2428	1_percent	pm modi	1.2007
0.1_percent	2021	budget reconciliation	19.241	1_percent	vaccination appointment	1.2005
0.1_percent	2021	covid hospital	19.1683	1_percent	covid-19 crisis	1.1991
0.1_percent	2021	full lockdown	19.1665	1_percent	peter daszak	1.199
0.1_percent	2021	military council	19.152	1_percent	relief plan	1.1987
0.1_percent	2021	covid duty	19.136	1_percent	medical oxygen	1.1985
0.1_percent	2021	at-home covid test	19.108	1_percent	proof of vaccination	1.1981
0.1_percent	2021	covid rate	19.0975	1_percent	new covid variant	1.198
0.1_percent	2021	covid-19 outbreak	19.0888	1_percent	public health failure	1.198
0.1_percent	2021	lab origin	19.055	1_percent	offline exam	1.1978
0.1_percent	2021	vaccine for children	19.049	1_percent	fake news	1.1976
0.1_percent	2021	pfizer scientist	18.981	1_percent	covid bed	1.197
0.1_percent	2021	donation camp	18.959	1_percent	stay-at-home order	1.1965
0.1_percent	2021	covid spread	18.8753	1_percent	covid19 vaccine	1.1954
0.1_percent	2021	र प	18.823	1_percent	same people	1.1951
0.1_percent	2021	biden admin	18.7697	1_percent	christmas eve	1.195
0.1_percent	2021	uk variant	18.7396	1_percent	इन पर	1.195
0.1_percent	2021	third dose	18.7345	1_percent	covid virus	1.1947
0.1_percent	2021	age relaxation	18.696	1_percent	killing people	1.1944
0.1_percent	2021	unvaccinated folk	18.692	1_percent	cases today	1.1937
0.1_percent	2021	covid-19 vaccination appointment	18.68	1_percent	front line	1.1932
0.1_percent	2021	gold star family	18.665	1_percent	common cold	1.1927
0.1_percent	2021	omicron covid	18.655	1_percent	healthcare system	1.1926
0.1_percent	2021	emergency use	18.6413	1_percent	speedy recovery	1.1921
0.1_percent	2021	mrna covid vaccine	18.632	1_percent	covid-19 list	1.1916
0.1_percent	2021	health official	18.5837	1_percent	breakthrough infection	1.1913
0.1_percent	2021	prevention kit	18.5565	1_percent	covid-19 testing	1.1911
0.1_percent	2021	at-home covid	18.504	1_percent	wear mask	1.1905
0.1_percent	2021	function research	18.4943	1_percent	lab leak theory	1.1903
0.1_percent	2021	lack of oxygen	18.407	1_percent	vaccine requirement	1.1902
0.1_percent	2021	spring break	18.3555	1_percent	health issue	1.1897
0.1_percent	2021	peter daszak	18.3503	1_percent	number of people	1.1886
0.1_percent	2021	oxygen shortage	18.3302	1_percent	covid misinformation	1.1885
0.1_percent	2021	plan b	18.3232	1_percent	chinese virus	1.1875
0.1_percent	2021	covid-19 list	18.3058	1_percent	leak theory	1.187
0.1_percent	2021	covid warrior	18.2611	1_percent	omicron coronavirus variant	1.187
0.1_percent	2021	mass vaccination	18.1218	1_percent	covid denier	1.1867
0.1_percent	2021	covid origin	18.097	1_percent	religious exemption	1.1867
0.1_percent	2021	cdc director	18.0906	1_percent	covid insight	1.186
0.1_percent	2021	total case	18.0883	1_percent	infrastructure bill	1.186
0.1_percent	2021	new covid	18.0678	1_percent	post covid	1.1857
0.1_percent	2021	gain-of-function research	18.0468	1_percent	night curfew	1.1857
0.1_percent	2021	scott morrison	17.9686	1_percent	state govt	1.1857
0.1_percent	2021	य ब	17.959	1_percent	vaccine for kids	1.1855
0.1_percent	2021	vax mandate	17.9322	1_percent	vaccine hesitancy	1.185
0.1_percent	2021	post covid	17.914	1_percent	economic recovery	1.1847
0.1_percent	2021	omicron symptom	17.903	1_percent	stimulus check	1.1843
0.1_percent	2021	contact number	17.864	1_percent	covid treatment	1.1842
0.1_percent	2021	total lockdown	17.8557	1_percent	gun violence	1.1839
0.1_percent	2021	doug ford	17.8458	1_percent	new strain	1.1838
0.1_percent	2021	ted nugent	17.816	1_percent	omicron virus	1.183
0.1_percent	2021	covid stimulus	17.782	1_percent	covid positive	1.1828
0.1_percent	2021	moment of silence	17.762	1_percent	tokyo olympics	1.1824
0.1_percent	2021	vaccinated person	17.7457	1_percent	rahul gandhi	1.182
0.1_percent	2021	relief check	17.7227	1_percent	military junta	1.182
0.1_percent	2021	ياريس ارجوك الطلاب بتموت	17.7	1_percent	wuhan institute	1.1819
0.1_percent	2021	new strain	17.686	1_percent	adverse reaction	1.1816
0.1_percent	2021	cdc guideline	17.668	1_percent	viral load	1.1814
0.1_percent	2021	case rate	17.6645	1_percent	covid policy	1.1807
0.1_percent	2021	greg abbott	17.6212	1_percent	southern border	1.1804
0.1_percent	2021	corona patient	17.5435	1_percent	modi government	1.18
0.1_percent	2021	kachin state	17.519	1_percent	covid rate	1.1797
0.1_percent	2021	gain of function research	17.4623	1_percent	state government	1.1793
0.1_percent	2021	corona pandemic	17.4607	1_percent	covid list	1.1793
0.1_percent	2021	internal assessment	17.406	1_percent	booster vaccine	1.1792
0.1_percent	2021	covid ward	17.3738	1_percent	mass vaccination	1.1791
0.1_percent	2021	variant of concern	17.3709	1_percent	happy new year	1.179
0.1_percent	2021	tornado outbreak	17.3045	1_percent	lack of oxygen	1.1787
0.1_percent	2021	republican governor	17.2903	1_percent	other state	1.1786
0.1_percent	2021	wuhan virus	17.2725	1_percent	covid-19 vaccination appointment	1.1782
0.1_percent	2021	case of the omicron variant	17.2695	1_percent	covid spread	1.1777
0.1_percent	2021	school reopen	17.261	1_percent	astrazeneca vaccine	1.1773
0.1_percent	2021	rare blood	17.24	1_percent	monoclonal antibody	1.1771
0.1_percent	2021	monoclonal antibody treatment	17.2374	1_percent	petrol station	1.177
0.1_percent	2021	dera sacha sauda	17.2315	1_percent	health measure	1.1769
0.1_percent	2021	booster vaccine	17.2035	1_percent	clinical trial	1.1768
0.1_percent	2021	previous variant	17.177	1_percent	covid-19 protocol	1.1767
0.1_percent	2021	rapid spread	17.159	1_percent	coronavirus death	1.1762
0.1_percent	2021	covid centre	17.143	1_percent	coronavirus infection	1.1762
0.1_percent	2021	covid relief check	17.099	1_percent	vaccine pass	1.176
0.1_percent	2021	covid-19 hate	17.0277	1_percent	home death	1.1753
